date,time,turn,room,format,winner,reason,corp,runner
20210116,64,12,casual,casual,runner,Agenda,Haas-Bioroid: Architects of Tomorrow,Valencia Estevez: The Angel of Cayambe
20210116,11,11,casual,standard,runner,Agenda,AgInfusion: New Miracles for a New World,419: Amoral Scammer
20210116,31,13,casual,standard,corp,Agenda,Weyland Consortium: Builder of Nations,Gabriel Santiago: Consummate Professional
20210116,18,17,casual,standard,runner,Agenda,Spark Agency: Worldswide Reach,Kabonesa Wu: Netspace Thrillseeker
20210116,17,9,competitive,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Apex: Invasive Predator
20210116,69,15,casual,standard,corp,Agenda,Blue Sun: Powering the Future,Sunny Lebeau: Security Specialist
20210116,36,23,casual,casual,corp,Agenda,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,29,10,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Hayley Kaplan: Universal Scholar
20210116,87,12,casual,casual,,,NBN: Making News,Reina Roja: Freedom Fighter
20210116,1,2,casual,standard,runner,Concede,Jinteki: Replicating Perfection,Leela Patel: Trained Pragmatist
20210116,3,3,competitive,standard,corp,Flatline,Argus Security: Protection Guaranteed,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,55,24,casual,casual,runner,Agenda,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,23,11,competitive,standard,corp,Agenda,The Outfit: Family Owned and Operated,Lat: Ethical Freelancer
20210116,22,13,competitive,standard,corp,Concede,Jinteki: Replicating Perfection,Az McCaffrey: Mechanical Prodigy
20210116,8,6,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Null: Whistleblower
20210116,29,5,casual,core-experience,corp,Flatline,Jinteki: Personal Evolution,Reina Roja: Freedom Fighter
20210116,14,11,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Akiko Nisei: Head Case
20210116,30,5,casual,casual,corp,Flatline,Argus Security: Protection Guaranteed,Gabriel Santiago: Consummate Professional
20210116,6,2,casual,standard,,,Blue Sun: Powering the Future,Sunny Lebeau: Security Specialist
20210116,76,11,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Valencia Estevez: The Angel of Cayambe
20210116,12,13,casual,standard,corp,Agenda,AgInfusion: New Miracles for a New World,Kabonesa Wu: Netspace Thrillseeker
20210116,79,18,casual,standard,runner,Agenda,NBN: Making News,Gabriel Santiago: Consummate Professional
20210116,10,13,casual,standard,runner,Agenda,Argus Security: Protection Guaranteed,"Ken ""Express"" Tenma: Disappeared Clone"
20210116,63,15,casual,standard,runner,Concede,Pālanā Foods: Sustainable Growth,"Armand ""Geist"" Walker: Tech Lord"
20210116,84,16,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Freedom Khumalo: Crypto-Anarchist
20210116,35,17,casual,standard,runner,Agenda,NBN: Controlling the Message,Hoshiko Shiro: Untold Protagonist
20210116,27,18,casual,standard,corp,Concede,NBN: Making News,Leela Patel: Trained Pragmatist
20210116,10,10,casual,standard,corp,Agenda,AgInfusion: New Miracles for a New World,Akiko Nisei: Head Case
20210116,33,10,casual,standard,corp,Concede,The Foundry: Refining the Process,Nasir Meidan: Cyber Explorer
20210116,13,10,casual,casual,corp,Flatline,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,9,4,casual,standard,runner,Agenda,NBN: Controlling the Message,Null: Whistleblower
20210116,2,0,casual,standard,,,Earth Station: SEA Headquarters,Null: Whistleblower
20210116,0,0,casual,standard,,,NBN: Controlling the Message,
20210116,30,17,casual,standard,corp,Agenda,MirrorMorph: Endless Iteration,Hoshiko Shiro: Untold Protagonist
20210116,0,0,casual,standard,,,MirrorMorph: Endless Iteration,
20210116,71,20,casual,casual,runner,Agenda,Haas-Bioroid: Architects of Tomorrow,"Rielle ""Kit"" Peddler: Transhuman"
20210116,180,19,casual,standard,corp,Agenda,GameNET: Where Dreams are Real,Kabonesa Wu: Netspace Thrillseeker
20210116,48,19,casual,standard,corp,Agenda,Argus Security: Protection Guaranteed,Quetzal: Free Spirit
20210116,12,16,casual,standard,runner,Concede,Sportsmetal: Go Big or Go Home,Kabonesa Wu: Netspace Thrillseeker
20210116,24,14,casual,standard,runner,Agenda,Jinteki: Replicating Perfection,Az McCaffrey: Mechanical Prodigy
20210116,8,5,casual,standard,corp,Flatline,Harmony Medtech: Biomedical Pioneer,Quetzal: Free Spirit
20210116,21,14,casual,standard,runner,Agenda,Seidr Laboratories: Destiny Defined,Az McCaffrey: Mechanical Prodigy
20210116,1,1,casual,standard,corp,Concede,NBN: Controlling the Message,Az McCaffrey: Mechanical Prodigy
20210116,56,12,casual,standard,runner,Agenda,NBN: Controlling the Message,Edward Kim: Humanity's Hammer
20210116,2,3,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Freedom Khumalo: Crypto-Anarchist
20210116,2,0,casual,standard,,,Seidr Laboratories: Destiny Defined,Az McCaffrey: Mechanical Prodigy
20210116,8,3,casual,casual,runner,Agenda,Haas-Bioroid: Architects of Tomorrow,Los: Data Hijacker
20210116,38,17,casual,standard,runner,Agenda,Saraswati Mnemonics: Endless Exploration,Freedom Khumalo: Crypto-Anarchist
20210116,29,14,casual,standard,corp,Agenda,Asa Group: Security Through Vigilance,Omar Keung: Conspiracy Theorist
20210116,5,1,casual,casual,,,Haas-Bioroid: Architects of Tomorrow,Los: Data Hijacker
20210116,30,12,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Kabonesa Wu: Netspace Thrillseeker
20210116,48,11,casual,standard,,,Chronos Protocol: Selective Mind-mapping,Az McCaffrey: Mechanical Prodigy
20210116,10,9,casual,standard,runner,Agenda,Harmony Medtech: Biomedical Pioneer,Az McCaffrey: Mechanical Prodigy
20210116,18,12,casual,standard,runner,Agenda,Jinteki: Replicating Perfection,Kabonesa Wu: Netspace Thrillseeker
20210116,14,8,casual,standard,runner,Agenda,Cybernetics Division: Humanity Upgraded,Los: Data Hijacker
20210116,27,11,casual,standard,corp,Concede,Earth Station: SEA Headquarters,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,11,6,casual,standard,runner,Agenda,Saraswati Mnemonics: Endless Exploration,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,27,21,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Leela Patel: Trained Pragmatist
20210116,31,19,casual,casual,runner,Agenda,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,55,9,casual,casual,runner,Agenda,Weyland Consortium: Building a Better World,Whizzard: Master Gamer
20210116,37,10,casual,standard,corp,Agenda,SSO Industries: Fueling Innovation,"Armand ""Geist"" Walker: Tech Lord"
20210116,36,17,casual,casual,runner,Agenda,NBN: Making News,Gabriel Santiago: Consummate Professional
20210116,22,21,casual,standard,corp,Agenda,Weyland Consortium: Builder of Nations,Edward Kim: Humanity's Hammer
20210116,22,16,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Freedom Khumalo: Crypto-Anarchist
20210116,30,24,casual,standard,runner,Agenda,Cybernetics Division: Humanity Upgraded,Null: Whistleblower
20210116,2,2,casual,standard,corp,Concede,NBN: Controlling the Message,Sunny Lebeau: Security Specialist
20210116,30,19,casual,standard,runner,Concede,Acme Consulting: The Truth You Need,Hoshiko Shiro: Untold Protagonist
20210116,108,20,casual,standard,runner,Agenda,Jinteki Biotech: Life Imagined,Sunny Lebeau: Security Specialist
20210116,13,4,casual,standard,,,Earth Station: SEA Headquarters,Kabonesa Wu: Netspace Thrillseeker
20210116,44,25,casual,standard,runner,Agenda,Haas-Bioroid: Architects of Tomorrow,Gabriel Santiago: Consummate Professional
20210116,3,4,casual,standard,corp,Concede,Weyland Consortium: Building a Better World,Sunny Lebeau: Security Specialist
20210116,32,11,casual,eternal,corp,Agenda,Haas-Bioroid: Engineering the Future,Hoshiko Shiro: Untold Protagonist
20210116,42,9,competitive,standard,corp,Concede,Asa Group: Security Through Vigilance,Hoshiko Shiro: Untold Protagonist
20210116,13,10,casual,standard,runner,Agenda,Spark Agency: Worldswide Reach,"Ken ""Express"" Tenma: Disappeared Clone"
20210116,13,9,casual,casual,runner,Agenda,"SYNC: Everything, Everywhere",Apex: Invasive Predator
20210116,58,14,casual,standard,runner,Agenda,Jinteki: Replicating Perfection,"Armand ""Geist"" Walker: Tech Lord"
20210116,2,1,casual,casual,,,"SYNC: Everything, Everywhere",Apex: Invasive Predator
20210116,17,9,casual,standard,corp,Agenda,NBN: Controlling the Message,Los: Data Hijacker
20210116,9,13,casual,standard,corp,Agenda,Argus Security: Protection Guaranteed,Kabonesa Wu: Netspace Thrillseeker
20210116,85,15,casual,standard,corp,Agenda,Haas-Bioroid: Stronger Together,Gabriel Santiago: Consummate Professional
20210116,15,7,casual,standard,corp,Agenda,Titan Transnational: Investing In Your Future,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,47,13,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Los: Data Hijacker
20210116,32,21,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,Kabonesa Wu: Netspace Thrillseeker
20210116,16,9,casual,standard,runner,Agenda,Asa Group: Security Through Vigilance,Leela Patel: Trained Pragmatist
20210116,23,9,competitive,standard,runner,Agenda,GameNET: Where Dreams are Real,"Armand ""Geist"" Walker: Tech Lord"
20210116,57,15,casual,standard,runner,Agenda,Haas-Bioroid: Architects of Tomorrow,Sunny Lebeau: Security Specialist
20210116,7,6,casual,standard,corp,Concede,Pālanā Foods: Sustainable Growth,Hoshiko Shiro: Untold Protagonist
20210116,30,16,casual,casual,corp,Agenda,NBN: Controlling the Message,"Rielle ""Kit"" Peddler: Transhuman"
20210116,24,18,casual,casual,corp,Agenda,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,31,14,casual,standard,runner,Concede,Sportsmetal: Go Big or Go Home,Hayley Kaplan: Universal Scholar
20210116,19,12,casual,standard,corp,Concede,Spark Agency: Worldswide Reach,Hoshiko Shiro: Untold Protagonist
20210116,22,13,casual,standard,runner,Agenda,Jinteki: Personal Evolution,Hoshiko Shiro: Untold Protagonist
20210116,22,6,casual,standard,corp,Concede,Blue Sun: Powering the Future,Sunny Lebeau: Security Specialist
20210116,13,10,casual,standard,corp,Concede,Pālanā Foods: Sustainable Growth,"Armand ""Geist"" Walker: Tech Lord"
20210116,21,17,casual,standard,corp,Agenda,Weyland Consortium: Building a Better World,Freedom Khumalo: Crypto-Anarchist
20210116,65,25,casual,core-experience,runner,Agenda,Jinteki: Replicating Perfection,"Rielle ""Kit"" Peddler: Transhuman"
20210116,23,11,casual,casual,runner,Agenda,NBN: Controlling the Message,Chaos Theory: Wünderkind
20210116,39,16,casual,standard,corp,Agenda,NBN: Controlling the Message,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,62,30,casual,casual,corp,Flatline,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,8,7,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,"Rielle ""Kit"" Peddler: Transhuman"
20210116,60,12,casual,standard,runner,Agenda,Jinteki: Replicating Perfection,Kabonesa Wu: Netspace Thrillseeker
20210116,16,12,casual,standard,corp,Concede,Jinteki: Personal Evolution,Quetzal: Free Spirit
20210116,30,17,casual,casual,corp,Agenda,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,9,11,casual,standard,runner,Concede,Weyland Consortium: Building a Better World,Kabonesa Wu: Netspace Thrillseeker
20210116,9,8,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Null: Whistleblower
20210116,42,11,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Hayley Kaplan: Universal Scholar
20210116,23,17,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Edward Kim: Humanity's Hammer
20210116,43,11,casual,standard,runner,Agenda,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,25,13,casual,casual,corp,Concede,Haas-Bioroid: Architects of Tomorrow,Sunny Lebeau: Security Specialist
20210116,9,9,casual,standard,corp,Agenda,NBN: Controlling the Message,Chaos Theory: Wünderkind
20210116,19,11,casual,standard,corp,Agenda,Asa Group: Security Through Vigilance,Kabonesa Wu: Netspace Thrillseeker
20210116,12,12,casual,standard,corp,Flatline,"SYNC: Everything, Everywhere","Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,13,13,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Kabonesa Wu: Netspace Thrillseeker
20210116,21,17,casual,standard,corp,Flatline,Jinteki: Personal Evolution,Edward Kim: Humanity's Hammer
20210116,26,14,competitive,casual,runner,Agenda,The Outfit: Family Owned and Operated,Leela Patel: Trained Pragmatist
20210116,3,4,casual,standard,corp,Flatline,Sportsmetal: Go Big or Go Home,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,29,13,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Reina Roja: Freedom Fighter
20210116,25,15,casual,casual,corp,Flatline,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,9,5,casual,standard,corp,Agenda,Weyland Consortium: Building a Better World,Hayley Kaplan: Universal Scholar
20210116,11,5,casual,core-experience,runner,Agenda,Jinteki: Personal Evolution,"Rielle ""Kit"" Peddler: Transhuman"
20210116,5,5,casual,standard,corp,Concede,Weyland Consortium: Builder of Nations,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,49,10,casual,standard,runner,Decked,Sportsmetal: Go Big or Go Home,419: Amoral Scammer
20210116,55,22,casual,standard,corp,Agenda,NBN: Controlling the Message,Edward Kim: Humanity's Hammer
20210116,4,4,casual,standard,corp,Flatline,Weyland Consortium: Building a Better World,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,91,20,casual,standard,runner,Agenda,Earth Station: SEA Headquarters,"Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,14,10,casual,core-experience,runner,Agenda,Jinteki: Personal Evolution,"Rielle ""Kit"" Peddler: Transhuman"
20210116,23,18,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Kabonesa Wu: Netspace Thrillseeker
20210116,34,5,casual,standard,corp,Flatline,SSO Industries: Fueling Innovation,Adam: Compulsive Hacker
20210116,12,15,casual,casual,corp,Agenda,Haas-Bioroid: Engineering the Future,Noise: Hacker Extraordinaire
20210116,8,10,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,12,12,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Edward Kim: Humanity's Hammer
20210116,23,12,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Reina Roja: Freedom Fighter
20210116,29,20,casual,standard,corp,Concede,Tennin Institute: The Secrets Within,Hoshiko Shiro: Untold Protagonist
20210116,49,10,competitive,casual,corp,Flatline,The Outfit: Family Owned and Operated,Noise: Hacker Extraordinaire
20210116,25,19,casual,standard,runner,Agenda,Harmony Medtech: Biomedical Pioneer,Null: Whistleblower
20210116,14,8,casual,classic,corp,Flatline,Jinteki: Personal Evolution,Sunny Lebeau: Security Specialist
20210116,9,10,casual,standard,corp,Concede,Sportsmetal: Go Big or Go Home,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,11,12,casual,standard,corp,Agenda,NBN: Controlling the Message,Quetzal: Free Spirit
20210116,12,13,casual,casual,corp,Agenda,Haas-Bioroid: Engineering the Future,Gabriel Santiago: Consummate Professional
20210116,27,11,casual,core-experience,runner,Agenda,NBN: Making News,Chaos Theory: Wünderkind
20210116,4,5,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,25,4,casual,standard,corp,Flatline,Hyoubu Institute: Absolute Clarity,Lat: Ethical Freelancer
20210116,32,7,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Los: Data Hijacker
20210116,12,11,casual,standard,runner,Agenda,Weyland Consortium: Building a Better World,Reina Roja: Freedom Fighter
20210116,10,11,casual,standard,corp,Agenda,Sportsmetal: Go Big or Go Home,Sunny Lebeau: Security Specialist
20210116,16,11,competitive,casual,runner,Concede,Haas-Bioroid: Engineering the Future,Whizzard: Master Gamer
20210116,55,11,casual,standard,corp,Agenda,SSO Industries: Fueling Innovation,Hayley Kaplan: Universal Scholar
20210116,14,15,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Leela Patel: Trained Pragmatist
20210116,36,7,casual,standard,runner,Agenda,NBN: Making News,Hayley Kaplan: Universal Scholar
20210116,20,14,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Lat: Ethical Freelancer
20210116,26,16,casual,standard,runner,Concede,Sportsmetal: Go Big or Go Home,"Armand ""Geist"" Walker: Tech Lord"
20210116,43,7,casual,eternal,,,Haas-Bioroid: Engineering the Future,Hoshiko Shiro: Untold Protagonist
20210116,48,8,casual,standard,corp,Flatline,Industrial Genomics: Growing Solutions,419: Amoral Scammer
20210116,15,9,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Leela Patel: Trained Pragmatist
20210116,9,8,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Hoshiko Shiro: Untold Protagonist
20210116,4,3,casual,standard,,,Blue Sun: Powering the Future,Valencia Estevez: The Angel of Cayambe
20210116,56,21,casual,casual,runner,Agenda,"SYNC: Everything, Everywhere","Ele ""Smoke"" Scovak: Cynosure of the Net"
20210116,54,13,casual,standard,corp,Agenda,GameNET: Where Dreams are Real,Valencia Estevez: The Angel of Cayambe
20210116,26,11,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Edward Kim: Humanity's Hammer
20210116,17,12,casual,standard,runner,Agenda,Harmony Medtech: Biomedical Pioneer,Hayley Kaplan: Universal Scholar
20210116,11,10,casual,standard,runner,Agenda,Seidr Laboratories: Destiny Defined,Sunny Lebeau: Security Specialist
20210116,28,12,casual,standard,corp,Agenda,Asa Group: Security Through Vigilance,Nero Severn: Information Broker
20210116,16,16,casual,standard,runner,Agenda,Pālanā Foods: Sustainable Growth,Reina Roja: Freedom Fighter
20210116,10,9,casual,standard,corp,Concede,Seidr Laboratories: Destiny Defined,Az McCaffrey: Mechanical Prodigy
20210116,18,12,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Leela Patel: Trained Pragmatist
20210116,32,29,casual,standard,runner,Concede,Weyland Consortium: Builder of Nations,Edward Kim: Humanity's Hammer
20210116,42,6,casual,standard,corp,Flatline,The Outfit: Family Owned and Operated,Lat: Ethical Freelancer
20210116,19,16,casual,standard,corp,Agenda,Blue Sun: Powering the Future,419: Amoral Scammer
20210116,29,13,casual,standard,corp,Flatline,Chronos Protocol: Selective Mind-mapping,419: Amoral Scammer
20210116,100,19,casual,standard,corp,Flatline,Jinteki: Personal Evolution,419: Amoral Scammer
20210116,48,6,casual,standard,runner,Agenda,Titan Transnational: Investing In Your Future,Los: Data Hijacker
20210116,23,13,casual,standard,corp,Agenda,Jinteki: Replicating Perfection,Valencia Estevez: The Angel of Cayambe
20210116,20,17,casual,standard,runner,Agenda,NBN: Controlling the Message,Hoshiko Shiro: Untold Protagonist
20210116,7,6,competitive,casual,corp,Concede,Asa Group: Security Through Vigilance,Liza Talking Thunder: Prominent Legislator
20210116,15,14,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Edward Kim: Humanity's Hammer
20210116,0,0,casual,standard,,,Weyland Consortium: Builder of Nations,
20210116,22,16,casual,standard,runner,Agenda,Seidr Laboratories: Destiny Defined,Edward Kim: Humanity's Hammer
20210116,4,6,competitive,casual,runner,Concede,Jinteki: Potential Unleashed,Leela Patel: Trained Pragmatist
20210116,8,9,competitive,standard,runner,Agenda,GameNET: Where Dreams are Real,Sunny Lebeau: Security Specialist
20210116,53,8,casual,standard,runner,Agenda,Jemison Astronautics: Sacrifice. Audacity. Success.,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,31,15,casual,standard,corp,Agenda,Pālanā Foods: Sustainable Growth,Leela Patel: Trained Pragmatist
20210116,16,11,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Az McCaffrey: Mechanical Prodigy
20210116,30,17,casual,standard,runner,Agenda,The Outfit: Family Owned and Operated,Reina Roja: Freedom Fighter
20210116,17,15,casual,standard,corp,Agenda,Jinteki: Replicating Perfection,"Rielle ""Kit"" Peddler: Transhuman"
20210116,0,0,casual,standard,runner,Decked,,"Rielle ""Kit"" Peddler: Transhuman"
20210116,0,0,casual,standard,corp,Concede,Jinteki: Replicating Perfection,Reina Roja: Freedom Fighter
20210116,5,5,casual,casual,runner,Agenda,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,16,15,competitive,standard,runner,Agenda,Blue Sun: Powering the Future,Leela Patel: Trained Pragmatist
20210116,21,17,casual,standard,runner,Agenda,Seidr Laboratories: Destiny Defined,Quetzal: Free Spirit
20210116,27,12,casual,standard,runner,Agenda,Weyland Consortium: Building a Better World,419: Amoral Scammer
20210116,67,20,casual,standard,runner,Agenda,Jemison Astronautics: Sacrifice. Audacity. Success.,Gabriel Santiago: Consummate Professional
20210116,12,10,casual,standard,corp,Flatline,"SYNC: Everything, Everywhere","Rielle ""Kit"" Peddler: Transhuman"
20210116,30,15,casual,standard,runner,Agenda,Tennin Institute: The Secrets Within,Hoshiko Shiro: Untold Protagonist
20210116,37,30,casual,standard,runner,Agenda,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,11,11,casual,casual,corp,Agenda,Haas-Bioroid: Engineering the Future,"Kate ""Mac"" McCaffrey: Digital Tinker"
20210116,49,20,casual,standard,corp,Agenda,NBN: Making News,Gabriel Santiago: Consummate Professional
20210116,357,24,casual,core-experience,corp,Flatline,Haas-Bioroid: Stronger Together,Gabriel Santiago: Consummate Professional
20210116,60,18,casual,standard,runner,Agenda,Argus Security: Protection Guaranteed,Edward Kim: Humanity's Hammer
20210116,15,17,casual,standard,runner,Agenda,"SYNC: Everything, Everywhere",Reina Roja: Freedom Fighter
20210116,17,7,casual,core-experience,runner,Agenda,Weyland Consortium: Building a Better World,Chaos Theory: Wünderkind
20210116,9,9,casual,standard,corp,Concede,The Outfit: Family Owned and Operated,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,1,0,casual,core-experience,runner,Concede,Weyland Consortium: Building a Better World,Chaos Theory: Wünderkind
20210116,8,9,casual,standard,corp,Flatline,The Outfit: Family Owned and Operated,Reina Roja: Freedom Fighter
20210116,46,15,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Az McCaffrey: Mechanical Prodigy
20210116,30,14,casual,standard,runner,Agenda,Jinteki: Personal Evolution,Gabriel Santiago: Consummate Professional
20210116,7,3,casual,standard,corp,Flatline,NBN: Making News,Alice Merchant: Clan Agitator
20210116,12,12,casual,standard,corp,Flatline,The Outfit: Family Owned and Operated,Alice Merchant: Clan Agitator
20210116,13,10,casual,core-experience,corp,Agenda,Jinteki: Replicating Perfection,Chaos Theory: Wünderkind
20210116,22,14,casual,standard,corp,Concede,Spark Agency: Worldswide Reach,Leela Patel: Trained Pragmatist
20210116,18,10,casual,standard,corp,Agenda,Hyoubu Institute: Absolute Clarity,MaxX: Maximum Punk Rock
20210116,2,2,casual,standard,,,Acme Consulting: The Truth You Need,Hayley Kaplan: Universal Scholar
20210116,13,9,casual,standard,runner,Agenda,The Outfit: Family Owned and Operated,Leela Patel: Trained Pragmatist
20210116,38,22,casual,standard,runner,Agenda,Tennin Institute: The Secrets Within,Hoshiko Shiro: Untold Protagonist
20210116,8,4,casual,standard,corp,Concede,Spark Agency: Worldswide Reach,MaxX: Maximum Punk Rock
20210116,14,11,casual,standard,corp,Flatline,The Outfit: Family Owned and Operated,Alice Merchant: Clan Agitator
20210116,51,20,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Reina Roja: Freedom Fighter
20210116,18,13,casual,standard,runner,Agenda,Harmony Medtech: Biomedical Pioneer,"Ken ""Express"" Tenma: Disappeared Clone"
20210116,31,15,casual,standard,corp,Agenda,Jinteki: Personal Evolution,Alice Merchant: Clan Agitator
20210116,29,18,casual,standard,corp,Agenda,Earth Station: SEA Headquarters,Reina Roja: Freedom Fighter
20210116,18,12,casual,standard,corp,Flatline,Argus Security: Protection Guaranteed,Hayley Kaplan: Universal Scholar
20210116,0,0,casual,standard,runner,Decked,,Hayley Kaplan: Universal Scholar
20210116,8,8,casual,standard,corp,Agenda,Asa Group: Security Through Vigilance,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,17,12,casual,standard,corp,Agenda,SSO Industries: Fueling Innovation,Edward Kim: Humanity's Hammer
20210116,8,9,casual,standard,corp,Agenda,The Outfit: Family Owned and Operated,Reina Roja: Freedom Fighter
20210116,19,15,casual,standard,runner,Agenda,Hyoubu Institute: Absolute Clarity,Lat: Ethical Freelancer
20210116,16,12,casual,standard,corp,Agenda,Jinteki: Personal Evolution,Reina Roja: Freedom Fighter
20210116,10,6,casual,standard,corp,Concede,Pālanā Foods: Sustainable Growth,Quetzal: Free Spirit
20210116,21,12,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,Chaos Theory: Wünderkind
20210116,28,13,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,"Rielle ""Kit"" Peddler: Transhuman"
20210116,3,0,casual,standard,,,Jinteki: Replicating Perfection,"Rielle ""Kit"" Peddler: Transhuman"
20210116,4,5,casual,standard,runner,Concede,Spark Agency: Worldswide Reach,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,29,7,casual,eternal,runner,Concede,Titan Transnational: Investing In Your Future,Akiko Nisei: Head Case
20210116,8,9,casual,standard,corp,Flatline,Jinteki: Personal Evolution,Quetzal: Free Spirit
20210116,18,19,casual,standard,corp,Flatline,Argus Security: Protection Guaranteed,Omar Keung: Conspiracy Theorist
20210116,27,17,casual,standard,corp,Agenda,Weyland Consortium: Building a Better World,Chaos Theory: Wünderkind
20210116,27,16,casual,casual,runner,Agenda,Weyland Consortium: Building a Better World,Gabriel Santiago: Consummate Professional
20210116,21,19,casual,standard,runner,Agenda,Spark Agency: Worldswide Reach,"Ken ""Express"" Tenma: Disappeared Clone"
20210116,17,12,casual,standard,corp,Agenda,Spark Agency: Worldswide Reach,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,57,19,casual,standard,runner,Agenda,Sportsmetal: Go Big or Go Home,Az McCaffrey: Mechanical Prodigy
20210116,14,6,casual,standard,corp,Flatline,Seidr Laboratories: Destiny Defined,Jesminder Sareen: Girl Behind the Curtain
20210116,40,17,casual,standard,corp,Agenda,Seidr Laboratories: Destiny Defined,Lat: Ethical Freelancer
20210116,19,7,casual,eternal,runner,Agenda,Haas-Bioroid: Engineering the Future,Reina Roja: Freedom Fighter
20210116,9,9,casual,standard,corp,Concede,The Outfit: Family Owned and Operated,"Nathaniel ""Gnat"" Hall: One-of-a-Kind"
20210116,14,0,casual,casual,corp,Concede,NBN: Controlling the Message,Gabriel Santiago: Consummate Professional
20210116,13,11,casual,casual,runner,Agenda,Weyland Consortium: Building a Better World,Noise: Hacker Extraordinaire
20210116,11,8,casual,standard,runner,Agenda,Spark Agency: Worldswide Reach,Leela Patel: Trained Pragmatist
20210116,10,10,casual,standard,corp,Flatline,Weyland Consortium: Builder of Nations,Omar Keung: Conspiracy Theorist
20210116,22,16,casual,standard,corp,Agenda,Weyland Consortium: Building a Better World,Chaos Theory: Wünderkind
20210116,6,4,casual,standard,corp,Flatline,Jinteki: Replicating Perfection,Hayley Kaplan: Universal Scholar
